,filename,wavfile,modality,modality_number,modality_code,subject,session,start,end,duration,emotion,valence_raw,activation_raw,dominance_raw,emotion_pair,valence,arousal,annotations_selfreport,annotations,annotations_proportion,sad_times,sad_dur,words_data,syl_avg_dur,syl_avg_rate,syl_times,annotations_entropy,annotations_entropy_self_report,annotations_full_agreement,sentences
Ses01F_impro01_F010,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F010.wav,Ses01F_impro01_F010.wav,impro,1,impro01,Ses01F,1,0,2.92,2.92,unassigned,1.5,3.5,3.5,"+,-",",",+,"['frustration', 'anger']","[['frustration'], ['frustration', 'surprise', 'disgust', 'anger'], ['anger']]","{'neutral': 0.0, 'anger': 0.4, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.4, 'surprise': 0.2, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.49, 0.69), (0.73, 0.85), (0.86, 1.13), (1.14, 1.36), (1.37, 1.48), (1.52, 1.75), (1.76, 2.51)]",190,"[[0.49, 0.69, 'WHO'], [0.73, 0.85, 'THE'], [0.86, 1.13, 'HELL'], [1.14, 1.36, 'HAS'], [1.37, 1.48, 'A'], [1.52, 1.75, 'BIRTH'], [1.76, 2.51, 'CERTIFICATE']]",0.187,5.347593582887701,"[(0.49, 0.69), (0.73, 0.85), (0.86, 1.13), (1.14, 1.36), (1.37, 1.48), (1.52, 1.75), (1.76, 1.93), (1.94, 2.1), (2.11, 2.2), (2.21, 2.51)]",1.0986122886681096,1.0986122886681096,False,WHO THE HELL HAS A BIRTH CERTIFICATE
Ses01F_impro01_F011,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F011.wav,Ses01F_impro01_F011.wav,impro,1,impro01,Ses01F,1,0,9.81,9.81,frustration,2.0,3.5,3.5,"+,-",",",+,"['frustration', 'anger']","[['frustration'], ['frustration', 'anger'], ['frustration']]","{'neutral': 0.0, 'anger': 0.25, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.75, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.37, 0.9), (0.94, 1.33), (1.34, 1.58), (1.59, 1.94), (1.95, 2.09), (2.1, 2.43), (2.44, 2.5), (2.51, 2.7), (2.71, 2.87), (2.88, 3.51), (4.17, 4.28), (4.29, 4.39), (4.4, 4.54), (4.55, 4.71), (4.72, 5.02), (5.03, 5.36), (5.37, 5.46), (5.47, 5.6), (5.61, 5.78), (6.39, 6.54), (6.55, 6.99), (7.5, 7.62), (7.63, 7.73), (7.74, 7.89), (7.9, 8.11), (8.28, 8.46), (8.47, 8.81), (8.82, 9.14)]",656,"[[0.37, 0.9, 'YES'], [0.94, 1.33, 'BUT'], [1.34, 1.58, 'MY'], [1.59, 1.94, 'WALLET'], [1.95, 2.09, 'WAS'], [2.1, 2.43, 'STOLEN'], [2.44, 2.5, 'I'], [2.51, 2.7, ""DON'T""], [2.71, 2.87, 'HAVE'], [2.88, 3.51, 'ANYTHING'], [4.17, 4.28, 'I'], [4.29, 4.39, ""DON'T""], [4.4, 4.54, 'HAVE'], [4.55, 4.71, 'ANY'], [4.72, 5.02, 'CREDIT'], [5.03, 5.36, 'CARDS'], [5.37, 5.46, 'I'], [5.47, 5.6, ""DON'T""], [5.61, 5.78, 'HAVE'], [6.39, 6.54, 'MY'], [6.55, 6.99, 'ID'], [7.5, 7.62, ""DON'T""], [7.63, 7.73, 'YOU'], [7.74, 7.89, 'HAVE'], [7.9, 8.11, 'THINGS'], [8.28, 8.46, 'ON'], [8.47, 8.81, 'FILE'], [8.82, 9.14, 'HERE']]",0.18542857142857144,5.3929121725731894,"[(0.37, 0.9), (0.94, 1.33), (1.34, 1.58), (1.59, 1.82), (1.83, 1.94), (1.95, 2.09), (2.1, 2.26), (2.27, 2.43), (2.44, 2.5), (2.51, 2.7), (2.71, 2.87), (2.88, 2.99), (3.0, 3.15), (3.16, 3.51), (4.17, 4.28), (4.29, 4.39), (4.4, 4.54), (4.55, 4.61), (4.62, 4.71), (4.72, 4.89), (4.9, 5.02), (5.03, 5.36), (5.37, 5.46), (5.47, 5.6), (5.61, 5.78), (6.39, 6.54), (6.55, 6.65), (6.66, 6.99), (7.5, 7.62), (7.63, 7.73), (7.74, 7.89), (7.9, 8.11), (8.28, 8.46), (8.47, 8.81), (8.82, 9.14)]",0.6365141682948128,0.6365141682948128,False,YES BUT MY WALLET WAS STOLEN I DON'T HAVE ANYTHING I DON'T HAVE ANY CREDIT CARDS I DON'T HAVE MY ID DON'T YOU HAVE THINGS ON FILE HERE
Ses01F_impro01_F012,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F012.wav,Ses01F_impro01_F012.wav,impro,1,impro01,Ses01F,1,0,2.75,2.75,anger,2.0,3.5,3.5,"+,-",",",+,"['frustration', 'surprise', 'anger']","[['anger'], ['disgust'], ['anger']]","{'neutral': 0.0, 'anger': 1.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.36, 0.65), (0.66, 0.85), (0.86, 0.95), (0.99, 1.55)]",113,"[[0.36, 0.65, ""THAT'S""], [0.66, 0.85, 'OUT'], [0.86, 0.95, 'OF'], [0.99, 1.55, 'CONTROL']]",0.22399999999999998,4.464285714285714,"[(0.36, 0.65), (0.66, 0.85), (0.86, 0.95), (0.99, 1.09), (1.1, 1.55)]",0.6365141682948128,0.6365141682948128,False,THAT'S OUT OF CONTROL
Ses01F_impro01_F013,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F013.wav,Ses01F_impro01_F013.wav,impro,1,impro01,Ses01F,1,0,3.3518125,3.3518125,frustration,2.0,4.0,3.5,"+,-",",",+,"['excited', 'frustration', 'anger']","[['frustration'], ['frustration', 'surprise'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.75, 'surprise': 0.25, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.23, 0.35), (0.36, 0.49), (0.5, 0.58), (0.64, 0.69), (0.73, 0.9), (0.91, 1.25), (1.26, 1.66)]",129,"[[0.23, 0.35, 'HOW'], [0.36, 0.49, 'LONG'], [0.5, 0.58, 'HAVE'], [0.64, 0.69, 'YOU'], [0.73, 0.9, 'BEEN'], [0.91, 1.25, 'WORKING'], [1.26, 1.66, 'HERE']]",0.16,6.25,"[(0.23, 0.35), (0.36, 0.49), (0.5, 0.58), (0.64, 0.69), (0.73, 0.9), (0.91, 1.06), (1.07, 1.25), (1.26, 1.66)]",0.6365141682948128,0.6365141682948128,False,HOW LONG HAVE YOU BEEN WORKING HERE
Ses01F_impro01_F014,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F014.wav,Ses01F_impro01_F014.wav,impro,1,impro01,Ses01F,1,0,5.07,5.07,neutral,2.5,3.5,3.5,"+,-",",",+,"['frustration', 'disgust', 'anger']","[['neutral'], ['disgust'], ['neutral']]","{'neutral': 1.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.71, 1.31), (2.27, 2.38), (2.39, 2.49), (2.5, 2.59), (2.6, 2.66), (2.67, 2.8), (2.81, 3.03), (3.04, 3.11), (3.12, 3.75), (3.76, 4.02), (4.03, 4.47)]",271,"[[0.71, 1.31, 'CLEARLY'], [2.27, 2.38, 'YOU'], [2.39, 2.49, 'KNOW'], [2.5, 2.59, 'DO'], [2.6, 2.66, 'YOU'], [2.67, 2.8, 'HAVE'], [2.81, 3.03, 'LIKE'], [3.04, 3.11, 'A'], [3.12, 3.75, 'SUPERVISOR'], [3.76, 4.02, 'OR'], [4.03, 4.47, 'SOMETHING']]",0.16625,6.015037593984962,"[(0.71, 1.02), (1.03, 1.31), (2.27, 2.38), (2.39, 2.49), (2.5, 2.59), (2.6, 2.66), (2.67, 2.8), (2.81, 3.03), (3.04, 3.11), (3.12, 3.3), (3.31, 3.42), (3.43, 3.59), (3.6, 3.75), (3.76, 4.02), (4.03, 4.23), (4.24, 4.47)]",0.6365141682948128,0.6365141682948128,False,CLEARLY YOU KNOW DO YOU HAVE LIKE A SUPERVISOR OR SOMETHING
Ses01F_impro01_F015,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F015.wav,Ses01F_impro01_F015.wav,impro,1,impro01,Ses01F,1,0,2.74,2.74,frustration,2.0,3.5,3.0,"+,-",",",+,"['frustration', 'disgust']","[['frustration'], ['frustration'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 1.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.34, 0.54), (0.55, 0.65), (0.84, 1.0), (1.08, 1.19), (1.23, 1.69), (1.7, 1.88), (1.98, 2.18)]",141,"[[0.34, 0.54, 'THAT'], [0.55, 0.65, 'WOULD'], [0.84, 1.0, 'I'], [1.08, 1.19, 'WOULD'], [1.23, 1.69, 'APPRECIATE'], [1.7, 1.88, 'THAT'], [1.98, 2.18, 'YEAH']]",0.138,7.246376811594202,"[(0.34, 0.54), (0.55, 0.65), (0.84, 1.0), (1.08, 1.19), (1.23, 1.25), (1.26, 1.41), (1.42, 1.55), (1.56, 1.69), (1.7, 1.88), (1.98, 2.18)]",0.0,0.0,True,THAT WOULD I WOULD APPRECIATE THAT YEAH
Ses01F_impro01_M000,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M000.wav,Ses01F_impro01_M000.wav,impro,1,impro01,Ses01F,1,0,2.90375,2.90375,frustration,2.5,2.0,2.5,"-,-",",",-,['frustration'],"[['frustration'], ['neutral', 'other'], ['frustration']]","{'neutral': 0.25, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.5, 'surprise': 0.0, 'other': 0.25, 'happiness': 0.0, 'disgusted': 0.0}","[(0.33, 0.4), (1.4, 1.45), (1.56, 1.69), (1.7, 1.82), (1.83, 2.38)]",92,"[[0.33, 0.4, 'DO'], [1.4, 1.45, 'YOU'], [1.56, 1.69, 'HAVE'], [1.7, 1.82, 'YOUR'], [1.83, 2.38, 'FORMS']]",0.15166666666666667,6.593406593406593,"[(0.33, 0.4), (1.4, 1.45), (1.56, 1.69), (1.7, 1.75), (1.76, 1.82), (1.83, 2.38)]",0.6365141682948128,0.6365141682948128,False,DO YOU HAVE YOUR FORMS
Ses01F_impro01_M001,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M001.wav,Ses01F_impro01_M001.wav,impro,1,impro01,Ses01F,1,0,3.7383125,3.7383125,frustration,2.5,2.0,2.5,"-,-",",",-,['frustration'],"[['frustration'], ['other'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.6666666666666666, 'surprise': 0.0, 'other': 0.3333333333333333, 'happiness': 0.0, 'disgusted': 0.0}","[(0.25, 0.33), (0.55, 0.67), (0.68, 0.86), (0.87, 1.16)]",67,"[[0.25, 0.33, 'LET'], [0.55, 0.67, 'ME'], [0.68, 0.86, 'SEE'], [0.87, 1.16, 'THEM']]",0.1675,5.970149253731343,"[(0.25, 0.33), (0.55, 0.67), (0.68, 0.86), (0.87, 1.16)]",0.6365141682948128,0.6365141682948128,False,LET ME SEE THEM
Ses01F_impro01_M002,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M002.wav,Ses01F_impro01_M002.wav,impro,1,impro01,Ses01F,1,0,2.88225,2.88225,frustration,2.0,3.5,3.5,"+,-",",",+,"['frustration', 'anger']","[['anger'], ['frustration'], ['frustration']]","{'neutral': 0.0, 'anger': 0.3333333333333333, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.6666666666666666, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(1.14, 1.27), (1.28, 1.51), (1.52, 1.6), (1.61, 1.68), (1.69, 1.84), (1.85, 1.9), (1.91, 2.08), (2.09, 2.41)]",120,"[[1.14, 1.27, 'WHO'], [1.28, 1.51, 'TOLD'], [1.52, 1.6, 'YOU'], [1.61, 1.68, 'TO'], [1.69, 1.84, 'GET'], [1.85, 1.9, 'IN'], [1.91, 2.08, 'THIS'], [2.09, 2.41, 'LINE']]",0.15,6.666666666666667,"[(1.14, 1.27), (1.28, 1.51), (1.52, 1.6), (1.61, 1.68), (1.69, 1.84), (1.85, 1.9), (1.91, 2.08), (2.09, 2.41)]",0.6365141682948128,0.6365141682948128,False,WHO TOLD YOU TO GET IN THIS LINE
Ses01F_impro01_M003,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M003.wav,Ses01F_impro01_M003.wav,impro,1,impro01,Ses01F,1,0,4.56,4.56,frustration,2.5,3.5,3.5,"+,-",",",+,"['frustration', 'anger']","[['frustration'], ['frustration'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 1.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.44, 0.73), (0.74, 0.87), (0.88, 0.96), (0.97, 1.23), (1.24, 1.37), (1.38, 1.43), (1.44, 1.5), (1.51, 1.66), (1.67, 1.76), (1.77, 1.92), (1.93, 2.07), (2.08, 2.18), (2.19, 2.24), (2.25, 2.27), (2.31, 2.55), (2.56, 2.74), (2.75, 2.93), (2.94, 3.41), (3.42, 3.86)]",321,"[[0.44, 0.73, 'OKAY'], [0.74, 0.87, 'BUT'], [0.88, 0.96, 'I'], [0.97, 1.23, ""DIDN'T""], [1.24, 1.37, 'TELL'], [1.38, 1.43, 'YOU'], [1.44, 1.5, 'TO'], [1.51, 1.66, 'GET'], [1.67, 1.76, 'IN'], [1.77, 1.92, 'THIS'], [1.93, 2.07, 'LINE'], [2.08, 2.18, 'IF'], [2.19, 2.24, 'YOU'], [2.25, 2.27, 'ARE'], [2.31, 2.55, 'FILLING'], [2.56, 2.74, 'OUT'], [2.75, 2.93, 'THIS'], [2.94, 3.41, 'PARTICULAR'], [3.42, 3.86, 'FORM']]",0.12791666666666665,7.817589576547232,"[(0.44, 0.5), (0.51, 0.73), (0.74, 0.87), (0.88, 0.96), (0.97, 1.14), (1.24, 1.37), (1.38, 1.43), (1.44, 1.5), (1.51, 1.66), (1.67, 1.76), (1.77, 1.92), (1.93, 2.07), (2.08, 2.18), (2.19, 2.24), (2.25, 2.27), (2.31, 2.38), (2.39, 2.55), (2.56, 2.74), (2.75, 2.93), (2.94, 3.05), (3.06, 3.16), (3.17, 3.3), (3.31, 3.41), (3.42, 3.86)]",0.0,0.0,True,OKAY BUT I DIDN'T TELL YOU TO GET IN THIS LINE IF YOU ARE FILLING OUT THIS PARTICULAR FORM
Ses01F_impro01_M004,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M004.wav,Ses01F_impro01_M004.wav,impro,1,impro01,Ses01F,1,0,2.816625,2.816625,frustration,2.0,4.0,3.5,"+,-",",",+,['anger'],"[['frustration'], ['frustration', 'anger'], ['frustration']]","{'neutral': 0.0, 'anger': 0.25, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.75, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.29, 0.47), (0.48, 0.8), (0.81, 0.97), (0.98, 1.03), (1.23, 1.43), (1.44, 1.72), (1.73, 2.35)]",181,"[[0.29, 0.47, 'THIS'], [0.48, 0.8, 'FORM'], [0.81, 0.97, 'IS'], [0.98, 1.03, 'A'], [1.23, 1.43, 'Z'], [1.44, 1.72, 'X'], [1.73, 2.35, 'FOUR']]",0.25857142857142856,3.8674033149171274,"[(0.29, 0.47), (0.48, 0.8), (0.81, 0.97), (0.98, 1.03), (1.23, 1.43), (1.44, 1.72), (1.73, 2.35)]",0.6365141682948128,0.6365141682948128,False,THIS FORM IS A Z X FOUR
Ses01F_impro01_M005,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M005.wav,Ses01F_impro01_M005.wav,impro,1,impro01,Ses01F,1,0,8.1215,8.1215,frustration,2.0,3.5,3.5,"+,-",",",+,['anger'],"[['frustration'], ['frustration', 'disgust', 'anger'], ['frustration']]","{'neutral': 0.0, 'anger': 0.25, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.75, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.2, 0.3), (0.31, 1.02), (2.5, 2.63), (2.64, 2.72), (2.73, 2.96), (2.97, 3.04), (3.05, 3.33), (3.34, 3.39), (3.43, 3.66), (3.67, 3.85), (3.86, 4.08), (4.09, 4.26), (4.4, 4.49), (4.5, 4.66), (4.67, 4.72), (4.73, 4.85), (4.86, 4.94), (4.95, 5.0), (5.01, 5.14), (5.15, 5.38), (5.46, 5.83), (6.21, 6.31), (6.32, 6.46), (6.47, 6.52), (6.53, 6.64), (6.65, 6.69), (6.7, 7.0), (7.01, 7.18), (7.19, 7.29), (7.3, 7.7)]",514,"[[0.2, 0.3, 'YOU'], [0.31, 1.02, ""CAN'T""], [2.5, 2.63, 'THIS'], [2.64, 2.72, 'IS'], [2.73, 2.96, 'NOT'], [2.97, 3.04, 'THE'], [3.05, 3.33, 'LINE'], [3.34, 3.39, 'FOR'], [3.43, 3.66, 'Z'], [3.67, 3.85, 'X'], [3.86, 4.08, 'FOUR'], [4.09, 4.26, 'IF'], [4.4, 4.49, ""YOU'RE""], [4.5, 4.66, 'GOING'], [4.67, 4.72, 'TO'], [4.73, 4.85, 'FILL'], [4.86, 4.94, 'OUT'], [4.95, 5.0, 'THE'], [5.01, 5.14, 'Z'], [5.15, 5.38, 'X'], [5.46, 5.83, 'FOUR'], [6.21, 6.31, 'YOU'], [6.32, 6.46, 'NEED'], [6.47, 6.52, 'TO'], [6.53, 6.64, 'HAVE'], [6.65, 6.69, 'A'], [6.7, 7.0, 'DIFFERENT'], [7.01, 7.18, 'FORM'], [7.19, 7.29, 'OF'], [7.3, 7.7, 'ID']]",0.15484848484848485,6.457925636007828,"[(0.2, 0.3), (0.31, 1.02), (2.5, 2.63), (2.64, 2.72), (2.73, 2.96), (2.97, 3.04), (3.05, 3.33), (3.34, 3.39), (3.43, 3.66), (3.67, 3.85), (3.86, 4.08), (4.09, 4.26), (4.4, 4.49), (4.5, 4.6), (4.61, 4.66), (4.67, 4.72), (4.73, 4.85), (4.86, 4.94), (4.95, 5.0), (5.01, 5.14), (5.15, 5.38), (5.46, 5.83), (6.21, 6.31), (6.32, 6.46), (6.47, 6.52), (6.53, 6.64), (6.65, 6.69), (6.7, 6.8), (6.81, 7.0), (7.01, 7.18), (7.19, 7.29), (7.3, 7.4), (7.41, 7.7)]",0.6365141682948128,0.6365141682948128,False,YOU CAN'T THIS IS NOT THE LINE FOR Z X FOUR IF YOU'RE GOING TO FILL OUT THE Z X FOUR YOU NEED TO HAVE A DIFFERENT FORM OF ID
Ses01F_impro01_M006,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M006.wav,Ses01F_impro01_M006.wav,impro,1,impro01,Ses01F,1,0,5.75,5.75,frustration,2.0,3.5,3.5,"+,-",",",+,['frustration'],"[['frustration'], ['frustration'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 1.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.44, 0.66), (1.77, 1.86), (1.87, 2.11), (2.12, 2.58), (2.59, 3.11), (3.12, 3.2), (3.21, 3.78), (3.93, 4.02), (4.03, 4.47), (4.48, 4.64), (4.65, 4.86), (4.87, 5.24), (5.25, 5.45)]",365,"[[0.44, 0.66, 'NO'], [1.77, 1.86, 'I'], [1.87, 2.11, 'NEED'], [2.12, 2.58, 'ANOTHER'], [2.59, 3.11, 'SET'], [3.12, 3.2, 'OF'], [3.21, 3.78, 'ID'], [3.93, 4.02, 'TO'], [4.03, 4.47, 'PROVE'], [4.48, 4.64, 'THIS'], [4.65, 4.86, 'IS'], [4.87, 5.24, 'ACTUALLY'], [5.25, 5.45, 'YOU']]",0.21235294117647058,4.7091412742382275,"[(0.44, 0.66), (1.77, 1.86), (1.87, 2.11), (2.12, 2.15), (2.16, 2.38), (2.39, 2.58), (2.59, 3.11), (3.12, 3.2), (3.21, 3.33), (3.34, 3.78), (3.93, 4.02), (4.03, 4.47), (4.48, 4.64), (4.65, 4.86), (4.87, 5.01), (5.02, 5.24), (5.25, 5.45)]",0.0,0.0,True,NO I NEED ANOTHER SET OF ID TO PROVE THIS IS ACTUALLY YOU
Ses01F_impro01_M007,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M007.wav,Ses01F_impro01_M007.wav,impro,1,impro01,Ses01F,1,0,6.2399375,6.2399375,frustration,2.5,3.5,3.0,"+,-",",",+,['anger'],"[['frustration'], ['frustration'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 1.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.9, 1.0), (1.01, 1.16), (1.17, 1.35), (1.36, 1.46), (1.47, 1.63), (1.67, 1.85), (1.86, 1.96), (1.97, 2.56), (2.65, 2.74), (2.75, 3.13), (3.14, 3.31), (3.32, 3.59), (3.6, 3.93), (4.19, 4.25), (4.26, 4.5), (4.51, 4.67), (4.68, 4.83), (4.84, 4.91), (4.92, 5.11), (5.12, 5.32), (5.33, 5.38), (5.39, 5.61)]",414,"[[0.9, 1.0, 'I'], [1.01, 1.16, ""DON'T""], [1.17, 1.35, 'KNOW'], [1.36, 1.46, 'BUT'], [1.47, 1.63, 'I'], [1.67, 1.85, 'NEED'], [1.86, 1.96, 'AN'], [1.97, 2.56, 'ID'], [2.65, 2.74, 'TO'], [2.75, 3.13, 'PASS'], [3.14, 3.31, 'THIS'], [3.32, 3.59, 'FORM'], [3.6, 3.93, 'ALONG'], [4.19, 4.25, 'I'], [4.26, 4.5, ""CAN'T""], [4.51, 4.67, 'JUST'], [4.68, 4.83, 'SEND'], [4.84, 4.91, 'IT'], [4.92, 5.11, 'ALONG'], [5.12, 5.32, 'WITHOUT'], [5.33, 5.38, 'AN'], [5.39, 5.61, 'ID']]",0.1514814814814815,6.601466992665036,"[(0.9, 1.0), (1.01, 1.16), (1.17, 1.35), (1.36, 1.46), (1.47, 1.63), (1.67, 1.85), (1.86, 1.96), (1.97, 2.08), (2.09, 2.56), (2.65, 2.74), (2.75, 3.13), (3.14, 3.31), (3.32, 3.59), (3.6, 3.62), (3.63, 3.93), (4.19, 4.25), (4.26, 4.5), (4.51, 4.67), (4.68, 4.83), (4.84, 4.91), (4.92, 4.94), (4.95, 5.11), (5.12, 5.17), (5.18, 5.32), (5.33, 5.38), (5.39, 5.48), (5.49, 5.61)]",0.0,0.0,True,I DON'T KNOW BUT I NEED AN ID TO PASS THIS FORM ALONG I CAN'T JUST SEND IT ALONG WITHOUT AN ID
Ses01F_impro01_M008,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M008.wav,Ses01F_impro01_M008.wav,impro,1,impro01,Ses01F,1,0,4.4099375,4.4099375,frustration,2.0,3.5,3.5,"+,-",",",+,"['frustration', 'anger']","[['frustration'], ['frustration', 'disgust'], ['frustration']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 1.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.62, 0.78), (0.79, 0.91), (0.92, 1.1), (1.11, 1.54), (1.55, 1.94), (2.69, 2.75), (2.76, 3.29), (3.3, 3.63)]",220,"[[0.62, 0.78, 'NO'], [0.79, 0.91, 'I'], [0.92, 1.1, 'NEED'], [1.11, 1.54, 'ANOTHER'], [1.55, 1.94, 'ID'], [2.69, 2.75, 'A'], [2.76, 3.29, 'SEPARATE'], [3.3, 3.63, 'ONE']]",0.1653846153846154,6.046511627906976,"[(0.62, 0.78), (0.79, 0.91), (0.92, 1.1), (1.11, 1.15), (1.16, 1.38), (1.39, 1.54), (1.55, 1.7), (1.71, 1.94), (2.69, 2.75), (2.76, 2.99), (3.0, 3.16), (3.17, 3.29), (3.3, 3.63)]",0.6365141682948128,0.6365141682948128,False,NO I NEED ANOTHER ID A SEPARATE ONE
